,stdr_yy_cd,stdr_qu_cd,trdar_se_cd,trdar_se_cd_nm,trdar_cd,trdar_cd_nm,tot_flpop_co
27320,2018,3,A,골목상권,1000493,양화진길,152163
27321,2018,3,A,골목상권,1000494,와우산로29가길,213642
27322,2018,3,A,골목상권,1000495,와우산로29길,194244
27323,2018,3,A,골목상권,1000496,와우산로3길,160597
27324,2018,3,A,골목상권,1000497,월드컵로10길,277879
27325,2018,3,A,골목상권,1000498,월드컵로11길,253961
27326,2018,3,A,골목상권,1000499,월드컵로16길,212587
27327,2018,3,A,골목상권,1000500,월드컵로19길,257972
27328,2018,3,A,골목상권,1000501,월드컵로25길,250214
27329,2018,3,A,골목상권,1000502,월드컵로36길,146896
27330,2018,3,A,골목상권,1000503,월드컵로7길,171431
27331,2018,3,A,골목상권,1000504,월드컵로8길,336084
27332,2018,3,A,골목상권,1000505,토정로37길,125978
27333,2018,3,A,골목상권,1000506,효창원로93길,486033
27334,2018,3,A,골목상권,1000507,가로공원로58길,32289
27335,2018,3,A,골목상권,1000508,곰달래로10길,143725
27336,2018,3,A,골목상권,1000509,곰달래로2길,119165
27337,2018,3,A,골목상권,1000510,곰달래로3길,216392
27338,2018,3,A,골목상권,1000511,곰달래로5길,133973
27339,2018,3,A,골목상권,1000512,남부순환로33길,108463
27340,2018,3,A,골목상권,1000513,남부순환로40길,109882
27341,2018,3,A,골목상권,1000514,남부순환로58길,24159
27342,2018,3,A,골목상권,1000515,남부순환로70길,109578
27343,2018,3,A,골목상권,1000516,남부순환로79길,96650
27344,2018,3,A,골목상권,1000517,남부순환로88길,61747
27345,2018,3,A,골목상권,1000518,목동남로4길,96255
27346,2018,3,A,골목상권,1000519,목동동로12길,200921
27347,2018,3,A,골목상권,1000520,목동동로8길,51732
27348,2018,3,A,골목상권,1000521,목동로19길,520149
27349,2018,3,A,골목상권,1000522,목동로9길,360584
27350,2018,3,A,골목상권,1000523,목동중앙남로3가길,197231
27351,2018,3,A,골목상권,1000524,목동중앙로13나길,40155
27352,2018,3,A,골목상권,1000525,목동중앙로3길,63212
27353,2018,3,A,골목상권,1000526,목동중앙본로7길,94396
27354,2018,3,A,골목상권,1000527,목동중앙북로16길,164860
27355,2018,3,A,골목상권,1000528,목동중앙북로8길,100503
27356,2018,3,A,골목상권,1000529,목동중앙서로7길,230613
27357,2018,3,A,골목상권,1000530,목동중앙서로8가길,115678
27358,2018,3,A,골목상권,1000531,신목로2길,181336
27359,2018,3,A,골목상권,1000532,신목로5길,210187
27360,2018,3,A,골목상권,1000533,신목로6길,299518
27361,2018,3,A,골목상권,1000534,신월로15길,291877
27362,2018,3,A,골목상권,1000535,신월로20길,198783
27363,2018,3,A,골목상권,1000536,오목로23길,229958
27364,2018,3,A,골목상권,1000537,오목로30길,154130
27365,2018,3,A,골목상권,1000538,오목로3길,151095
27366,2018,3,A,골목상권,1000539,오목로5길,114604
27367,2018,3,A,골목상권,1000540,은행정로5길,123336
27368,2018,3,A,골목상권,1000541,은행정로7길,260040
27369,2018,3,A,골목상권,1000542,중앙로25길,117088
27370,2018,3,A,골목상권,1000543,중앙로32길,233162
27371,2018,3,A,골목상권,1000544,중앙로36길,117298
27372,2018,3,A,골목상권,1000545,중앙로45길,174138
27373,2018,3,A,골목상권,1000546,중앙로47길,170142
27374,2018,3,A,골목상권,1000547,중앙로51길,150519
27375,2018,3,A,골목상권,1000548,중앙로55길,103229
27376,2018,3,A,골목상권,1000549,지양로7길,112082
27377,2018,3,A,골목상권,1000550,화곡로3길,80940
27378,2018,3,A,골목상권,1000551,화곡로4길,82638
27379,2018,3,A,골목상권,1000552,가로공원로76가길,151448
27380,2018,3,A,골목상권,1000553,가로공원로80길,76020
27381,2018,3,A,골목상권,1000554,강서로15길,334724
27382,2018,3,A,골목상권,1000555,강서로17가길,121899
27383,2018,3,A,골목상권,1000556,강서로18길,202919
27384,2018,3,A,골목상권,1000557,강서로29길,160823
27385,2018,3,A,골목상권,1000558,강서로35길,168657
27386,2018,3,A,골목상권,1000559,강서로45길,169762
27387,2018,3,A,골목상권,1000560,강서로45다길,229742
27388,2018,3,A,골목상권,1000561,강서로47길,230563
27389,2018,3,A,골목상권,1000562,강서로47라길,153281
27390,2018,3,A,골목상권,1000563,강서로5가길,814824
27391,2018,3,A,골목상권,1000564,강서로5나길,299757
27392,2018,3,A,골목상권,1000565,강서로5라길,358052
27393,2018,3,A,골목상권,1000566,강서로8길,1044043
27394,2018,3,A,골목상권,1000567,개화동로23길,183956
27395,2018,3,A,골목상권,1000568,개화동로25길,148009
27396,2018,3,A,골목상권,1000569,곰달래로25길,199894
27397,2018,3,A,골목상권,1000570,곰달래로31길,134906
27398,2018,3,A,골목상권,1000571,곰달래로47길,152518
27399,2018,3,A,골목상권,1000572,곰달래로53길,117797
27400,2018,3,A,골목상권,1000573,곰달래로60길,153286
27401,2018,3,A,골목상권,1000574,공항대로38길,225581
27402,2018,3,A,골목상권,1000575,공항대로42길,160178
27403,2018,3,A,골목상권,1000576,공항대로55길,97824
27404,2018,3,A,골목상권,1000577,공항대로59길,99819
27405,2018,3,A,골목상권,1000578,공항대로59다길,489450
27406,2018,3,A,골목상권,1000579,공항대로61길,210582
27407,2018,3,A,골목상권,1000580,공항대로8길,167546
27408,2018,3,A,골목상권,1000581,국회대로7길,52915
27409,2018,3,A,골목상권,1000582,까치산로4길,253802
27410,2018,3,A,골목상권,1000583,남부순환로11길,302764
27411,2018,3,A,골목상권,1000584,등촌로13길,188201
27412,2018,3,A,골목상권,1000585,등촌로39길,157508
27413,2018,3,A,골목상권,1000586,등촌로51길,61976
27414,2018,3,A,골목상권,1000587,등촌로55길,84672
27415,2018,3,A,골목상권,1000588,등촌로5길,84105
27416,2018,3,A,골목상권,1000589,방화대로21길,243145
27417,2018,3,A,골목상권,1000590,방화대로6라길,172008
27418,2018,3,A,골목상권,1000591,양천로14길,151695
27419,2018,3,A,골목상권,1000592,양천로24가길,257148
27420,2018,3,A,골목상권,1000593,양천로24길,281252
27421,2018,3,A,골목상권,1000594,양천로26길,39613
27422,2018,3,A,골목상권,1000595,양천로49길,108330
27423,2018,3,A,골목상권,1000596,양천로71길,263236
27424,2018,3,A,골목상권,1000597,양천로73가길,247823
27425,2018,3,A,골목상권,1000598,우장산로6길,386527
27426,2018,3,A,골목상권,1000599,월정로20길,221155
27427,2018,3,A,골목상권,1000600,초록마을로3길,191137
27428,2018,3,A,골목상권,1000601,초록마을로8길,139558
27429,2018,3,A,골목상권,1000602,초원로16길,237498
27430,2018,3,A,골목상권,1000603,화곡로13길,107158
27431,2018,3,A,골목상권,1000604,화곡로20길,245481
27432,2018,3,A,골목상권,1000605,화곡로31길,319126
27433,2018,3,A,골목상권,1000606,화곡로44나길,537813
27434,2018,3,A,골목상권,1000607,화곡로59길,390083
27435,2018,3,A,골목상권,1000608,화곡로64길,142455
27436,2018,3,A,골목상권,1000609,개봉로11길,97145
27437,2018,3,A,골목상권,1000610,개봉로17길,120170
27438,2018,3,A,골목상권,1000611,개봉로17다길,153652
27439,2018,3,A,골목상권,1000612,개봉로1길,191485
27440,2018,3,A,골목상권,1000613,개봉로20길,130173
27441,2018,3,A,골목상권,1000614,개봉로23가길,215094
27442,2018,3,A,골목상권,1000615,개봉로2길,159923
27443,2018,3,A,골목상권,1000616,개봉로3길,157044
27444,2018,3,A,골목상권,1000617,경인로15길,111734
27445,2018,3,A,골목상권,1000618,경인로31길,111941
27446,2018,3,A,골목상권,1000619,경인로35길,144089
27447,2018,3,A,골목상권,1000620,경인로47길,435256
27448,2018,3,A,골목상권,1000621,고척로21나길,27598
27449,2018,3,A,골목상권,1000622,고척로27길,180371
27450,2018,3,A,골목상권,1000623,고척로27다길,71194
27451,2018,3,A,골목상권,1000624,고척로52길,147467
27452,2018,3,A,골목상권,1000625,공원로6가길,313607
27453,2018,3,A,골목상권,1000626,구로동로15길,48365
27454,2018,3,A,골목상권,1000627,구로동로28길,111846
27455,2018,3,A,골목상권,1000628,구로동로38길,298854
27456,2018,3,A,골목상권,1000629,구로동로41길,223155
27457,2018,3,A,골목상권,1000630,구로동로42길,191744
27458,2018,3,A,골목상권,1000631,구로동로7길,115955
27459,2018,3,A,골목상권,1000632,구로동로8길,563215
27460,2018,3,A,골목상권,1000633,구로중앙로19길,138653
27461,2018,3,A,골목상권,1000634,구로중앙로28길,268207
27462,2018,3,A,골목상권,1000635,구로중앙로34길,167414
27463,2018,3,A,골목상권,1000636,구로중앙로42길,37738
27464,2018,3,A,골목상권,1000637,구로중앙로7길,135582
27465,2018,3,A,골목상권,1000638,구로중앙로8길,253060
27466,2018,3,A,골목상권,1000639,남부순환로97길,69567
27467,2018,3,A,골목상권,1000640,도림로12길,273118
27468,2018,3,A,골목상권,1000641,도림로6길,355470
27469,2018,3,A,골목상권,1000642,디지털로27길,175344
27470,2018,3,A,골목상권,1000643,디지털로32가길,427761
27471,2018,3,A,골목상권,1000644,디지털로32길,983442
27472,2018,3,A,골목상권,1000645,부일로11길,34342
27473,2018,3,A,골목상권,1000646,부일로15길,80765
27474,2018,3,A,골목상권,1000647,부일로1길,58312
27475,2018,3,A,골목상권,1000648,새말로18길,97770
27476,2018,3,A,골목상권,1000649,신도림로13길,77640
27477,2018,3,A,골목상권,1000650,오류로8길,258403
27478,2018,3,A,골목상권,1000651,우마길,81307
27479,2018,3,A,골목상권,1000652,중앙로15길,85445
27480,2018,3,A,골목상권,1000653,중앙로1길,165266
27481,2018,3,A,골목상권,1000654,가산로3길,78356
27482,2018,3,A,골목상권,1000655,가산로5길,236666
27483,2018,3,A,골목상권,1000656,금하로14길,110343
27484,2018,3,A,골목상권,1000657,금하로1길,95061
27485,2018,3,A,골목상권,1000658,금하로24길,39078
27486,2018,3,A,골목상권,1000659,남부순환로112길,172475
27487,2018,3,A,골목상권,1000660,독산로108길,103434
27488,2018,3,A,골목상권,1000661,독산로40길,121957
27489,2018,3,A,골목상권,1000662,독산로50길,35380
27490,2018,3,A,골목상권,1000663,독산로64길,91838
27491,2018,3,A,골목상권,1000664,독산로70길,131160
27492,2018,3,A,골목상권,1000665,독산로78다길,351160
27493,2018,3,A,골목상권,1000666,독산로85길,33271
27494,2018,3,A,골목상권,1000667,문성로5길,134795
27495,2018,3,A,골목상권,1000668,범안로11길,86767
27496,2018,3,A,골목상권,1000669,범안로17길,90675
27497,2018,3,A,골목상권,1000670,벚꽃로56길,121280
27498,2018,3,A,골목상권,1000671,시흥대로120길,143180
27499,2018,3,A,골목상권,1000672,시흥대로138길,147897
27500,2018,3,A,골목상권,1000673,시흥대로141길,141547
27501,2018,3,A,골목상권,1000674,시흥대로150길,193079
27502,2018,3,A,골목상권,1000675,시흥대로153길,161110
27503,2018,3,A,골목상권,1000676,시흥대로22길,47399
27504,2018,3,A,골목상권,1000677,시흥대로36길,66842
27505,2018,3,A,골목상권,1000678,시흥대로62가길,175361
27506,2018,3,A,골목상권,1000679,시흥대로63길,189256
27507,2018,3,A,골목상권,1000680,시흥대로68길,140256
27508,2018,3,A,골목상권,1000681,시흥대로84길,142131
27509,2018,3,A,골목상권,1000682,시흥대로94길,208361
27510,2018,3,A,골목상권,1000683,가마산로61길,200427
27511,2018,3,A,골목상권,1000684,경인로77길,161307
27512,2018,3,A,골목상권,1000685,경인로80길,98360
27513,2018,3,A,골목상권,1000686,경인로90길,90168
27514,2018,3,A,골목상권,1000687,국회대로56길,214169
27515,2018,3,A,골목상권,1000688,당산로31길,111491
27516,2018,3,A,골목상권,1000689,당산로37길,114582
27517,2018,3,A,골목상권,1000690,당산로38길,201273
27518,2018,3,A,골목상권,1000691,당산로46길,357166
27519,2018,3,A,골목상권,1000692,대림로22길,294558
27520,2018,3,A,골목상권,1000693,대림로29길,656470
27521,2018,3,A,골목상권,1000694,대림로31길,198597
27522,2018,3,A,골목상권,1000695,대림로34길,302045
27523,2018,3,A,골목상권,1000696,대림로44길,253015
27524,2018,3,A,골목상권,1000697,대림로7길,100494
27525,2018,3,A,골목상권,1000698,대림로8길,453680
27526,2018,3,A,골목상권,1000699,도림로112길,232570
27527,2018,3,A,골목상권,1000700,도림로147길,129212
27528,2018,3,A,골목상권,1000701,도림로63길,150630
27529,2018,3,A,골목상권,1000702,도림천로21길,386678
27530,2018,3,A,골목상권,1000703,도신로15길,258733
27531,2018,3,A,골목상권,1000704,도신로29길,96237
27532,2018,3,A,골목상권,1000705,도신로60길,177235
27533,2018,3,A,골목상권,1000706,도신로62길,207200
27534,2018,3,A,골목상권,1000707,디지털로37길,393577
27535,2018,3,A,골목상권,1000708,디지털로57길,233898
27536,2018,3,A,골목상권,1000709,디지털로74길,181211
27537,2018,3,A,골목상권,1000710,선유로55길,194347
27538,2018,3,A,골목상권,1000711,선유서로24길,149788
27539,2018,3,A,골목상권,1000712,선유서로25길,80119
27540,2018,3,A,골목상권,1000713,선유서로28길,183791
27541,2018,3,A,골목상권,1000714,신길로17길,133825
27542,2018,3,A,골목상권,1000715,신길로39길,131911
27543,2018,3,A,골목상권,1000716,신길로42가길,375761
27544,2018,3,A,골목상권,1000717,신길로42길,254733
27545,2018,3,A,골목상권,1000718,신길로60길,493213
27546,2018,3,A,골목상권,1000719,양평로19길,339413
27547,2018,3,A,골목상권,1000720,양평로22라길,37029
27548,2018,3,A,골목상권,1000721,양평로28길,118776
27549,2018,3,A,골목상권,1000722,여의대방로35길,171321
27550,2018,3,A,골목상권,1000723,여의대방로39길,96321
27551,2018,3,A,골목상권,1000724,여의대방로43나길,270278
27552,2018,3,A,골목상권,1000725,여의대방로61길,152231
27553,2018,3,A,골목상권,1000726,영등포로25길,260864
27554,2018,3,A,골목상권,1000727,영등포로27길,106932
27555,2018,3,A,골목상권,1000728,영등포로35길,140737
27556,2018,3,A,골목상권,1000729,영등포로62길,104006
27557,2018,3,A,골목상권,1000730,영등포로80길,360357
27558,2018,3,A,골목상권,1000731,영등포로84길,569535
27559,2018,3,A,골목상권,1000732,영신로9길,302789
27560,2018,3,A,골목상권,1000733,국사봉1길,274446
27561,2018,3,A,골목상권,1000734,국사봉2길,159956
27562,2018,3,A,골목상권,1000735,국사봉길,271617
27563,2018,3,A,골목상권,1000736,노량진로6길,110574
27564,2018,3,A,골목상권,1000737,대방동27길,220106
27565,2018,3,A,골목상권,1000738,대방동2길,225911
27566,2018,3,A,골목상권,1000739,동작대로17길,299511
27567,2018,3,A,골목상권,1000740,동작대로29길,181272
27568,2018,3,A,골목상권,1000741,동작대로33길,352854
27569,2018,3,A,골목상권,1000742,동작대로35길,168008
27570,2018,3,A,골목상권,1000743,동작대로7길,409172
27571,2018,3,A,골목상권,1000744,등용로14길,194439
27572,2018,3,A,골목상권,1000745,만양로14길,307991
27573,2018,3,A,골목상권,1000746,만양로8길,527031
27574,2018,3,A,골목상권,1000747,사당로16가길,101866
27575,2018,3,A,골목상권,1000748,사당로16길,256033
27576,2018,3,A,골목상권,1000749,사당로20길,118993
27577,2018,3,A,골목상권,1000750,사당로23길,123808
27578,2018,3,A,골목상권,1000751,사당로23나길,47231
27579,2018,3,A,골목상권,1000752,사당로26길,133095
27580,2018,3,A,골목상권,1000753,사당로29길,48197
27581,2018,3,A,골목상권,1000754,사당로2차길,124157
27582,2018,3,A,골목상권,1000755,사당로30길,426756
27583,2018,3,A,골목상권,1000756,사당로8길,111139
27584,2018,3,A,골목상권,1000757,상도로15길,265899
27585,2018,3,A,골목상권,1000758,상도로37길,40495
27586,2018,3,A,골목상권,1000759,상도로47길,107792
27587,2018,3,A,골목상권,1000760,상도로61길,284923
27588,2018,3,A,골목상권,1000761,상도로62길,627072
27589,2018,3,A,골목상권,1000762,서달로10길,193891
27590,2018,3,A,골목상권,1000763,서달로14길,232875
27591,2018,3,A,골목상권,1000764,서달로15길,551320
27592,2018,3,A,골목상권,1000765,서달로8가길,385866
27593,2018,3,A,골목상권,1000766,성대로1길,106662
27594,2018,3,A,골목상권,1000767,성대로29길,67330
27595,2018,3,A,골목상권,1000768,신대방길,209397
27596,2018,3,A,골목상권,1000769,양녕로26길,248112
27597,2018,3,A,골목상권,1000770,여의대방로22길,81519
